Transaction_Amount,Transaction_Hour,Transaction_Frequency,Account_Age_Days,International_Transaction,New_Device,Failed_Attempts,Distance_From_Home,Online_Transaction,Fraud
16.36,1,5,1477,0,1,1,4.85,1,0
63.28,12,7,575,0,0,2,59.66,1,0
366.54,21,2,1637,0,0,0,1.5,1,0
232.04,14,5,829,0,1,0,11.74,0,0
62.68,4,4,1724,0,0,0,0.36,1,0
172.68,2,5,525,0,1,1,5.09,0,0
46.22,4,5,2475,0,0,0,81.9,0,0
12.14,4,3,1134,0,0,2,2.04,1,0
26.46,4,6,2465,0,0,1,3.93,1,0
318.27,2,12,1438,0,0,1,64.71,1,0
50.7,2,6,1163,1,0,1,30.96,1,0
52.28,19,4,853,0,0,0,13.06,0,0
49.41,22,4,44,0,1,0,1.78,0,0
447.71,17,2,2056,0,0,1,38.43,1,0
338.99,19,3,1777,0,0,3,16.97,1,0
613.25,3,7,2211,0,1,0,9.75,0,0
56.88,0,8,1792,1,0,2,11.19,1,0
89.62,15,4,238,0,1,1,17.59,1,1
14.63,7,5,985,0,1,2,20.03,0,0
292.05,16,0,1856,0,0,1,42.61,0,0
20.74,7,4,1286,1,0,0,36.93,1,0
82.83,6,5,1521,0,0,0,36.42,0,0
22.26,7,6,814,0,1,2,32.67,1,0
37.01,20,5,573,1,0,1,35.45,1,0
28.87,23,5,2072,0,0,1,28.3,1,0
36.31,11,5,904,0,1,0,50.63,0,0
38.9,15,7,863,0,0,2,20.38,1,0
38.54,11,6,349,0,0,1,18.39,1,0
153.44,18,4,2420,0,1,0,30.21,1,0
22.09,9,3,189,0,1,0,4.54,0,0
83.14,6,11,598,0,0,1,37.51,0,0
225.42,11,7,2272,0,0,0,68.78,1,0
39.92,19,2,2055,0,0,1,8.78,1,0
32.53,4,7,1768,0,0,0,23.61,0,0
52.96,15,5,2409,1,0,1,0.83,1,0
216.96,8,6,2078,0,1,1,36.29,1,1
80.97,6,4,1626,0,1,1,20.51,0,0
39.2,19,3,574,0,0,0,27.99,1,0
108.19,21,3,678,0,0,0,3.86,1,0
22.15,13,10,378,1,0,2,41.45,1,1
131.81,10,7,703,0,0,0,7.39,1,0
100.34,6,4,1111,0,0,2,28.86,0,0
49.02,9,7,1152,0,0,1,22.48,0,0
28.83,8,7,368,0,0,2,26.52,1,0
27.48,3,4,1650,0,1,1,1.29,0,0
113.84,15,5,1547,0,0,1,33.86,1,0
227.92,9,7,1660,0,0,0,39.65,0,0
35.26,18,8,512,0,0,0,16.1,1,0
105.47,23,4,2089,0,0,2,13.14,1,0
8.27,16,1,2415,0,0,0,10.48,0,0
37.17,8,5,71,0,0,0,65.74,1,0
64.65,12,5,1130,0,0,0,35.17,1,0
26.85,0,10,1680,0,0,4,29.98,1,0
26.14,1,5,1529,0,0,2,64.96,1,0
34.2,12,4,1643,0,0,3,10.72,1,0
89.32,23,8,461,0,1,0,24.87,1,0
55.29,8,3,2463,1,1,1,28.96,0,1
7.11,6,3,1702,0,0,3,139.5,0,1
8.0,15,7,366,0,0,2,13.93,1,0
36.35,18,11,2188,0,0,2,12.78,1,1
105.39,6,4,1055,0,1,0,2.21,1,0
4.27,5,3,605,1,0,1,2.59,1,1
40.46,17,8,1634,0,0,0,17.93,1,0
39.4,18,2,2283,0,0,3,4.69,0,0
267.29,10,8,1139,0,0,1,1.89,1,0
45.38,11,7,1982,0,0,0,83.73,1,0
97.81,9,4,2451,0,0,1,75.61,1,0
76.8,12,4,880,0,0,0,9.84,0,0
7.92,11,3,2040,1,0,3,39.0,0,0
143.77,20,8,1841,0,0,0,51.5,0,0
82.71,9,3,2144,0,0,1,15.63,1,0
110.86,19,5,102,0,0,0,6.33,1,0
3382.05,17,5,813,0,0,0,3.48,1,1
8.3,3,3,2210,0,0,2,3.79,1,0
374.16,23,7,363,0,0,1,39.86,0,0
50.03,4,4,888,0,1,3,12.13,1,0
88.88,4,5,617,0,0,0,29.56,0,0
63.72,11,4,1906,0,1,1,19.34,1,0
43.63,2,4,992,1,1,1,12.55,0,1
37.72,7,5,2466,0,0,0,3.3,0,0
92.71,21,3,1120,0,1,2,10.14,0,0
14.63,1,3,2268,0,0,1,45.84,1,0
141.26,17,4,392,0,0,1,41.7,1,0
43.98,8,6,1628,0,1,1,0.72,0,0
21.54,12,5,1557,0,0,0,3.78,1,0
42.52,6,4,1038,0,0,1,35.25,1,0
234.43,9,1,1109,0,0,1,10.23,0,0
39.04,8,5,2468,0,0,3,25.79,1,0
95.44,21,2,2061,0,0,1,20.68,1,0
32.11,14,5,1116,0,0,1,26.39,0,0
142.3,4,5,950,0,0,2,1.38,1,0
132.36,11,3,440,0,1,1,66.88,1,1
423.52,0,5,2469,0,0,1,0.53,1,0
55.95,11,5,2026,0,0,1,0.2,0,0
130.15,21,8,2092,0,0,1,6.41,1,0
73.56,5,4,1275,0,0,0,125.88,1,0
243.68,18,6,917,0,0,1,1.88,1,0
32.5,18,5,2137,0,0,1,51.89,1,0
140.47,15,8,2132,0,0,1,4.33,1,0
54.89,18,5,293,0,1,0,2.89,1,0
62.54,2,2,736,0,0,1,37.74,1,0
73.09,22,3,1791,0,0,3,46.88,0,0
85.82,9,8,346,1,0,1,39.28,1,0
59.37,17,9,2004,1,1,2,6.89,1,1
82.66,12,1,1997,0,0,0,52.97,1,0
323.15,17,2,595,0,0,2,1.87,1,0
178.65,2,3,1924,0,0,1,10.46,0,0
159.04,22,6,576,0,1,0,15.55,0,0
42.29,2,7,2140,0,0,1,1.75,0,0
27.41,22,6,1709,0,1,0,21.68,1,0
173.35,11,8,2375,0,0,1,20.49,0,0
160.14,19,5,884,0,1,0,121.29,0,0
290.81,6,8,1661,0,0,2,24.3,1,0
36.45,23,4,1330,0,0,3,12.67,1,0
53.01,7,4,1800,0,0,0,39.04,0,0
12.94,8,8,1375,0,0,3,10.2,1,0
45.04,13,6,964,0,0,1,19.03,0,0
180.65,4,11,1898,0,1,0,1.43,0,0
41.83,20,2,1457,0,1,2,9.74,1,0
126.53,18,5,2076,0,0,0,18.78,1,0
55.12,20,3,1856,1,0,0,30.29,1,0
92.21,15,8,2061,0,1,3,2.61,1,0
21.16,23,4,2247,0,0,1,39.89,1,0
72.62,11,7,1314,0,1,0,57.6,0,1
3.35,20,9,72,0,1,1,8.25,0,0
55.32,3,6,1023,1,0,0,36.24,0,0
13.06,7,4,2047,0,0,1,4.97,1,0
222.74,6,2,1999,0,0,1,18.53,1,0
145.1,14,7,1912,0,1,1,39.94,1,1
106.34,5,9,1814,0,1,1,12.21,1,0
305.21,4,4,1887,1,0,1,0.67,1,0
25.82,13,7,1805,0,0,0,19.41,1,0
382.74,20,7,1035,0,0,1,46.56,1,0
169.39,12,4,2124,0,1,2,2.87,1,0
52.64,9,3,887,0,0,0,0.75,0,0
207.6,17,3,141,0,0,0,41.39,0,0
22.06,3,6,1081,0,1,0,7.77,1,0
29.24,7,3,1002,0,1,1,11.33,0,0
36.29,23,4,1686,0,0,2,2.27,1,0
39.29,10,5,1080,0,0,1,2.54,0,0
23.18,16,5,1769,0,0,0,23.83,0,0
226.58,17,9,2341,0,0,0,20.09,1,0
51.48,20,2,1444,0,0,3,8.65,0,1
94.87,10,3,1255,0,0,0,15.07,1,0
37.7,15,5,1409,1,1,0,12.28,0,1
10.8,11,7,1042,0,1,0,29.69,1,0
87.36,12,2,911,1,1,0,49.53,1,0
9.85,15,2,1504,1,0,0,36.22,1,0
62.26,22,7,351,1,0,0,0.11,0,0
16.97,20,0,75,0,0,0,2.62,1,0
486.52,0,6,616,0,0,0,14.03,0,0
165.9,15,4,1429,1,0,3,47.73,1,1
74.13,14,4,1391,0,0,1,6.76,1,0
235.97,5,9,367,0,0,0,52.79,0,0
28.61,11,6,1425,0,0,1,2.91,1,0
114.83,7,7,385,0,0,3,1.88,1,0
81.44,6,9,1219,1,0,2,61.17,1,0
86.84,1,7,1338,0,0,1,4.42,1,0
238.02,11,6,2121,0,0,0,15.58,1,0
138.72,20,5,187,0,0,1,9.86,1,0
89.01,13,5,244,0,0,1,3.99,1,0
12.74,15,2,771,0,0,0,25.0,1,0
25.53,10,3,2097,1,0,1,82.88,1,1
58.99,19,4,1320,1,0,1,26.83,1,0
73.21,8,6,1292,0,0,1,10.91,1,0
21.54,9,4,1273,0,0,3,31.1,0,0
743.73,16,6,1617,0,1,0,3.87,1,0
303.81,11,6,360,0,0,1,21.69,0,0
121.77,5,6,550,0,0,0,15.85,1,0
71.67,18,1,1632,0,0,2,11.16,0,0
53.94,10,4,39,0,0,0,33.64,1,0
25.74,8,3,318,0,0,0,3.15,1,0
72.06,20,5,1519,0,0,1,19.02,0,0
86.29,5,11,2103,0,0,1,48.17,1,0
19.26,23,8,146,0,1,3,5.63,1,0
93.15,15,4,784,0,1,3,7.68,0,1
57.1,19,6,1608,0,0,0,27.02,1,0
9.9,15,4,1464,0,0,1,37.02,1,0
28.21,5,7,2490,1,0,1,8.33,1,0
44.1,4,2,856,0,0,0,11.15,1,0
440.4,20,2,216,1,0,0,33.67,0,0
116.34,3,4,2014,0,0,2,8.4,0,0
17.54,1,10,1239,0,0,2,27.43,1,0
108.42,5,9,2388,0,0,1,4.32,0,0
14.19,8,5,605,1,0,1,13.25,1,0
196.9,16,2,1137,0,0,0,29.17,0,0
41.63,13,3,2416,0,0,1,15.4,1,0
60.73,6,6,861,1,0,0,0.49,1,0
251.09,21,6,564,0,0,1,13.04,1,0
18.41,18,8,1212,0,0,0,8.5,1,0
16.49,0,3,2415,1,0,0,2.67,1,0
37.2,19,9,1297,0,1,0,0.23,0,0
188.36,14,3,764,0,0,0,1.16,1,0
14.59,17,5,558,0,0,0,74.52,1,0
3.93,2,4,1386,0,0,0,34.64,0,0
42.47,17,6,1397,0,0,1,70.23,1,0
115.79,1,5,1283,0,1,0,3.05,0,0
221.46,9,7,1153,0,0,1,21.13,1,0
41.97,10,4,816,0,0,0,2.17,0,0
44.19,23,5,1937,0,0,2,0.68,1,0
211.43,2,6,1243,0,0,1,15.7,0,0
10.28,6,5,2109,0,0,0,25.99,0,0
45.22,7,8,1755,0,0,0,1.64,1,0
80.67,18,3,322,0,0,3,11.36,0,0
104.5,17,3,1312,0,0,1,2.36,1,0
40.05,12,2,397,0,0,1,11.24,1,0
69.02,12,5,1235,0,0,0,15.96,1,0
5.54,23,6,2196,0,0,0,10.29,1,0
34.53,18,7,1885,0,0,0,21.47,0,0
104.95,22,4,2076,0,0,1,21.96,0,0
24.97,11,3,2378,0,0,2,10.12,1,0
70.74,16,7,104,0,1,1,12.34,1,1
104.26,21,6,139,1,0,0,14.54,1,0
47.34,11,11,1963,0,0,1,11.78,1,0
79.08,12,10,2317,0,1,2,35.75,1,1
25.46,11,7,996,1,0,1,3.77,1,0
54.24,18,10,826,0,0,0,48.63,1,0
122.76,13,4,2211,0,0,0,10.06,0,0
78.02,6,6,2179,0,0,1,32.18,1,0
37.09,12,4,1789,0,0,3,53.81,1,0
83.45,5,8,766,0,0,1,54.61,0,0
136.27,23,8,1177,0,1,0,15.05,1,0
8.59,18,6,1244,0,0,0,7.41,1,0
212.53,18,9,2457,0,0,0,23.27,1,0
47.64,3,2,415,0,0,2,5.08,1,0
102.05,18,4,1862,0,0,0,39.09,1,0
220.8,8,2,2421,0,0,1,31.06,1,0
16.92,15,5,1999,0,0,0,39.7,1,0
32.8,3,10,172,1,0,2,14.2,1,1
49.97,5,8,560,0,0,1,20.38,0,0
30.45,7,2,140,1,0,0,2.71,1,1
378.02,23,4,2327,0,0,3,29.09,0,0
28.31,15,4,1714,0,0,1,16.68,0,0
38.26,4,2,796,0,1,1,17.79,1,0
81.81,20,6,2422,0,0,0,46.93,0,0
20.04,21,7,1943,0,0,2,37.0,1,0
44.89,9,4,1356,1,0,1,19.15,0,0
91.6,22,3,2265,0,0,0,10.97,1,0
47.81,12,5,2405,0,0,2,14.78,1,0
60.74,13,7,54,0,1,0,10.8,1,0
39.28,6,1,356,0,0,5,4.11,0,0
14.67,19,7,723,0,0,0,25.95,1,0
91.98,5,8,656,0,0,0,29.4,0,0
385.65,6,3,2426,0,0,2,88.69,1,0
67.92,4,4,367,0,0,1,15.21,1,0
83.53,20,7,914,0,0,1,147.79,1,1
133.32,17,6,69,0,0,1,5.18,0,0
18.74,22,8,2355,0,1,1,26.72,0,0
365.96,11,1,2116,0,1,0,131.33,0,1
81.64,5,8,240,0,1,1,25.56,1,0
340.99,0,9,457,0,0,0,15.05,1,0
32.04,3,4,2425,0,0,2,18.1,0,0
410.78,18,4,563,0,0,2,46.69,1,0
144.77,11,2,1062,0,0,3,69.97,1,0
115.94,14,4,2334,1,0,2,15.13,0,0
84.27,2,4,1412,0,1,1,37.0,1,0
52.01,22,2,840,0,0,0,67.83,1,0
221.52,19,7,47,0,0,1,8.29,1,0
76.74,7,7,1240,0,0,1,16.99,1,0
9.33,10,4,1739,0,0,0,134.64,1,0
21.82,15,6,298,0,0,2,10.9,0,0
55.38,8,6,1526,1,0,1,24.17,1,0
90.92,2,3,1258,0,0,0,26.75,0,0
63.02,4,5,2085,0,1,2,4.19,1,0
225.65,19,11,711,0,1,1,41.08,0,0
9.48,13,7,2391,0,1,1,13.31,0,0
76.98,14,6,1406,0,0,1,17.34,0,0
10.83,5,0,1860,0,0,2,25.74,0,0
142.55,3,10,213,0,1,0,13.21,0,0
60.68,7,6,2436,0,1,1,9.83,0,0
101.45,18,6,1148,0,0,2,19.77,0,0
28.11,4,3,1053,0,0,1,10.65,1,0
239.72,12,7,1017,0,0,1,14.23,1,0
189.0,15,6,1630,0,1,1,2.87,0,0
119.53,0,1,2453,0,0,1,46.57,1,0
58.59,12,5,362,0,0,0,13.26,0,0
119.09,21,4,1147,0,1,0,2.16,1,0
32.89,10,3,555,1,0,1,39.02,1,1
156.89,20,5,291,0,0,0,0.5,0,0
347.05,7,5,682,0,1,1,22.87,1,0
194.53,7,5,769,0,0,1,30.32,1,0
32.15,23,5,1354,1,0,0,5.31,1,0
95.72,13,0,2423,0,0,0,3.52,1,0
18.3,12,0,529,0,0,1,3.02,0,0
118.2,2,9,119,0,0,2,125.25,1,1
104.65,3,6,962,0,0,0,35.17,0,0
10.28,19,6,689,0,0,0,9.37,0,0
20.87,14,1,1611,0,0,1,10.22,0,0
50.24,14,7,968,0,0,3,26.15,1,1
49.36,20,5,2381,0,0,0,15.3,1,0
19.9,12,6,1985,0,0,1,7.91,1,0
98.39,8,6,2069,0,0,2,1.47,1,0
85.75,9,6,1832,0,0,0,38.29,1,0
54.91,11,2,2034,1,0,0,54.78,1,0
31.32,13,3,1194,0,0,2,5.77,1,0
190.32,0,4,2321,0,0,0,1.64,1,0
349.12,13,5,389,1,0,2,3.16,1,0
41.12,13,3,2137,0,0,0,13.37,0,0
36.16,7,6,1304,1,0,1,8.89,1,0
108.98,15,6,2482,0,1,1,1.91,1,0
46.62,13,4,625,0,0,0,15.17,1,0
58.01,0,6,445,0,0,1,5.7,1,0
139.72,15,6,931,0,0,0,1.73,0,0
9.88,17,9,1557,0,0,1,26.82,1,0
249.21,6,2,804,0,0,0,21.25,1,0
71.71,14,4,1144,0,0,2,43.77,0,0
44.19,23,2,461,1,0,0,9.0,1,0
60.99,16,5,269,0,0,1,3.65,1,0
64.23,18,4,1217,0,0,0,11.16,1,0
11.81,22,6,2232,0,0,0,37.71,1,0
297.36,12,4,721,0,1,0,6.92,1,0
69.5,8,4,1733,0,0,1,7.36,1,0
103.86,23,5,1988,0,0,2,3.99,1,0
172.7,23,3,1419,0,0,2,107.65,1,0
24.02,14,7,2243,1,1,2,85.52,1,1
107.07,2,7,1934,0,0,0,26.83,1,0
51.03,23,6,176,0,0,0,6.05,1,0
155.52,0,4,2200,0,0,1,36.37,1,0
7.95,15,6,502,0,0,1,21.92,0,0
60.39,7,2,2129,0,1,0,34.61,1,0
36.5,22,5,2204,1,0,0,49.23,1,1
102.75,12,4,1371,0,0,1,9.59,1,0
106.7,7,11,1118,0,0,1,61.25,1,0
32.86,16,5,1850,1,0,2,57.21,1,0
32.71,21,3,900,0,0,3,19.8,1,0
59.7,22,3,1344,0,0,1,28.85,1,0
27.2,13,2,1740,0,0,0,13.23,0,0
154.78,20,7,1729,0,0,0,26.61,0,0
46.1,20,4,980,0,0,0,19.9,1,0
3.64,6,3,76,0,0,1,9.75,0,0
45.84,14,6,847,1,0,0,9.75,0,0
23.6,15,2,936,0,0,1,26.36,1,0
13.05,18,7,350,1,1,0,78.45,1,1
19.35,5,4,111,0,0,2,5.63,0,0
74.4,22,5,961,0,1,0,12.46,1,0
251.8,0,9,1143,1,0,0,40.96,0,0
91.21,11,4,916,1,0,2,3.28,1,1
36.36,17,4,1465,0,0,1,128.6,1,1
105.2,15,6,2399,0,0,0,28.34,1,0
42.14,11,1,837,0,0,0,60.42,0,0
33.29,19,6,1212,0,0,0,45.51,0,0
21.02,12,5,2191,1,1,1,37.53,1,1
11.57,7,5,1063,0,0,2,0.84,0,0
45.15,21,6,1005,0,0,1,13.04,1,0
78.1,0,7,394,0,0,0,5.64,0,0
60.54,20,5,607,0,0,2,51.26,0,0
43.99,6,6,18,0,1,1,28.51,1,0
25.9,14,6,145,0,0,3,2.83,1,0
122.52,21,5,1323,1,0,1,11.14,0,0
17.87,12,6,985,0,1,1,1.8,1,0
144.9,12,4,988,0,0,4,33.68,0,1
24.48,8,3,1681,0,0,1,13.55,1,0
31.42,23,5,2100,0,1,1,6.68,1,0
15.38,14,8,1857,0,1,2,18.23,1,1
40.39,3,5,1798,0,1,1,1.07,0,0
176.85,12,2,1252,1,0,0,7.44,1,0
111.68,11,7,2017,0,0,1,4.82,1,0
177.4,4,6,122,0,0,0,66.71,0,0
112.41,6,5,2069,0,1,1,11.83,1,0
22.12,7,5,1373,0,0,1,21.96,1,0
47.9,4,3,2303,0,0,2,17.48,1,0
30.56,8,7,1546,0,1,0,26.91,1,0
252.29,13,7,2101,0,1,0,8.18,0,0
20.15,11,7,1352,0,1,2,3.22,1,0
162.99,3,3,1522,0,0,1,2.12,1,0
162.87,19,5,1807,0,0,1,5.37,1,0
415.56,7,6,1359,0,1,1,16.48,1,0
44.27,16,5,1286,0,0,0,6.73,1,0
135.95,7,5,317,0,1,1,14.23,0,0
653.05,20,4,1356,0,0,2,0.74,1,0
35.96,0,5,1641,0,1,2,24.69,1,1
14.37,19,5,876,0,0,0,52.63,0,0
10.18,1,5,2093,0,1,3,1.22,1,0
136.01,3,5,1650,0,0,1,6.15,0,0
10.14,23,6,720,0,1,1,9.56,1,0
45.96,20,6,1324,0,0,3,8.47,0,0
103.27,0,3,1638,0,0,1,1.03,1,0
80.25,6,11,1522,0,0,0,2.82,1,0
102.05,0,2,2293,0,0,4,60.89,0,0
83.29,8,4,2418,0,0,1,31.06,1,0
239.57,2,5,1289,0,0,2,79.51,1,1
25.73,11,3,877,0,0,3,14.52,1,0
33.89,18,4,1392,0,1,0,52.81,1,0
30.79,14,6,2082,0,0,0,42.39,1,0
152.96,21,4,993,0,0,2,51.97,1,0
164.09,15,8,1034,0,0,0,1.0,0,0
104.71,9,3,2415,0,1,1,26.43,0,0
217.78,21,5,127,0,1,3,20.9,0,1
20.53,5,8,2170,0,0,0,19.7,1,0
353.27,16,5,1228,0,0,0,17.55,1,0
305.89,20,2,1053,0,0,1,39.74,0,0
139.16,21,4,585,0,0,1,86.09,1,0
396.15,23,4,412,0,0,1,44.14,0,0
12.72,16,3,262,0,0,1,51.08,1,0
39.47,20,5,1639,0,0,1,16.54,0,0
31.97,18,8,678,1,0,0,29.33,0,0
137.21,17,7,737,0,0,1,13.43,1,0
23.33,10,3,1467,0,0,1,11.17,1,0
142.24,23,8,1155,1,0,1,56.41,0,0
262.57,6,6,1550,0,1,1,58.9,1,0
133.65,9,5,988,0,0,1,28.66,1,0
88.57,6,3,578,0,0,2,45.48,0,0
24.83,4,6,552,0,0,0,11.17,0,0
28.59,11,4,528,0,0,0,14.22,1,0
232.67,15,6,2069,0,0,1,43.01,1,0
145.38,20,5,19,0,0,1,12.69,1,0
64.13,17,9,166,0,0,1,1.02,1,0
43.91,2,5,150,0,0,0,10.9,1,0
8.8,19,4,146,0,0,1,12.7,1,0
22.85,14,4,700,0,0,2,4.2,1,0
450.98,4,7,1633,0,0,1,10.54,1,0
18.53,12,5,1433,0,0,1,68.11,1,0
80.6,18,5,1475,0,0,0,48.89,0,0
182.63,11,2,685,0,0,2,14.76,1,0
19.01,22,7,1546,1,0,1,30.94,0,0
80.21,20,2,2334,0,0,1,4.12,0,0
170.36,4,7,1389,0,0,0,34.91,1,0
67.53,5,3,942,1,0,1,16.15,1,0
1174.27,6,6,2168,1,0,2,32.05,0,0
12.57,9,7,1077,0,1,0,25.82,0,0
192.24,15,4,220,0,0,0,6.62,0,0
56.1,7,6,2400,0,0,0,45.0,1,0
144.3,8,3,2418,0,0,1,21.23,1,0
103.68,3,6,2468,0,0,0,38.33,0,0
32.04,20,6,517,0,0,1,2.47,0,0
83.85,20,7,241,0,0,1,23.89,1,0
10.4,7,7,813,0,1,0,8.63,1,0
121.91,6,8,1203,0,0,1,49.31,1,0
89.85,14,4,243,1,0,1,74.65,1,0
126.3,20,3,2359,0,1,0,1.44,1,0
192.12,2,6,2157,0,0,1,32.21,1,0
96.31,16,3,2310,0,1,1,2.72,1,0
77.33,10,6,2365,0,1,0,48.71,1,0
27.63,8,4,1733,0,0,0,3.32,0,0
32.71,4,5,396,0,0,0,5.42,1,0
218.49,9,4,1156,0,1,0,7.25,0,0
280.43,14,6,141,0,0,2,32.53,1,0
52.56,13,6,2278,0,0,0,8.65,0,0
69.83,3,10,2119,0,0,1,22.66,0,0
26.99,20,5,841,0,0,0,21.21,0,0
215.46,19,3,741,0,0,1,12.87,0,0
129.72,1,7,412,0,0,0,19.39,1,0
464.62,11,3,2228,0,0,1,3.14,0,0
27.71,0,4,1509,0,0,1,52.22,1,0
45.7,23,4,1627,0,0,1,5.8,0,0
84.05,19,3,23,0,0,0,53.05,1,0
127.29,4,10,279,0,0,0,18.28,1,0
53.75,5,5,1087,0,0,4,23.79,0,0
27.86,23,7,1164,0,1,2,7.44,0,0
161.0,10,7,1806,1,0,2,6.29,1,1
137.16,7,5,1550,0,0,0,16.87,0,0
26.67,6,4,2358,0,0,1,7.78,1,0
258.64,3,6,1993,0,0,0,13.75,1,0
214.91,5,4,1972,1,1,1,14.51,0,1
76.27,15,3,436,0,0,1,7.9,1,0
72.21,19,5,2173,0,0,3,8.62,1,0
116.05,14,5,2293,0,1,0,90.21,0,0
28.17,13,3,1596,0,0,0,22.14,1,0
68.72,22,5,2070,0,0,1,44.58,1,0
7.75,11,4,1362,0,1,1,1.17,1,0
160.21,11,8,77,0,1,0,0.05,0,0
13.99,15,1,400,0,1,2,18.3,0,1
299.89,14,4,1125,0,0,1,43.83,0,0
47.94,12,4,2161,1,1,0,23.6,0,0
53.96,10,4,2017,0,0,1,24.11,1,0
35.6,16,7,1459,0,0,0,3.75,1,0
50.0,20,2,782,0,0,0,96.07,1,0
275.48,14,1,1976,0,0,1,18.86,1,0
5.54,13,5,2361,0,0,2,2.71,1,0
239.12,9,7,2436,0,0,2,13.37,0,0
93.51,11,4,1425,0,0,0,1.87,1,0
19.94,15,7,97,0,0,0,13.54,1,0
22.75,14,11,1825,0,1,0,31.08,1,0
356.52,9,3,1686,0,0,1,9.77,0,0
25.91,3,4,634,0,0,2,9.39,1,0
21.04,22,3,1944,0,0,0,18.06,0,0
207.95,8,5,1282,0,0,0,17.25,0,0
93.56,20,3,2423,0,0,1,15.74,1,0
26.1,19,9,1122,1,0,1,18.19,1,0
82.82,8,6,1008,0,0,2,1.23,1,0
23.91,20,6,2472,0,0,2,16.07,1,0
200.5,23,6,464,0,0,0,120.74,1,0
192.75,19,9,944,1,0,2,36.13,0,0
113.52,10,6,218,0,0,0,8.48,1,0
95.74,10,10,2428,0,0,0,28.31,0,0
388.07,6,8,1346,0,0,0,10.01,0,0
66.67,20,3,1537,0,0,0,5.31,1,0
20.45,9,7,2143,0,0,1,37.13,1,0
104.53,3,0,656,0,1,2,5.88,1,0
537.03,4,2,1253,0,1,2,48.91,1,0
24.17,4,3,2352,0,0,1,11.97,0,0
46.46,10,6,1731,0,0,1,35.35,1,0
101.13,8,5,2036,0,0,3,7.51,1,0
63.19,15,6,2022,0,0,0,26.44,1,0
24.97,8,3,1196,0,0,1,5.97,1,0
204.76,21,6,1160,0,1,0,0.55,0,0
678.61,3,4,126,0,0,2,42.13,1,0
81.14,1,5,1439,0,0,0,48.48,1,0
27.0,13,7,658,0,0,1,53.13,1,0
14.17,2,8,365,0,0,0,0.92,0,0
86.31,17,5,1032,0,0,1,35.77,0,0
201.12,20,4,1183,0,0,2,45.18,0,1
107.25,5,8,2293,0,0,0,9.34,1,0
66.53,10,7,1201,0,0,1,15.89,1,0
36.99,20,2,1528,0,0,2,13.1,1,0
22.37,17,3,78,0,1,0,14.5,1,0
153.66,11,7,1754,0,0,1,46.88,0,0
166.3,4,4,276,0,1,0,13.53,1,0
14.21,8,6,824,0,0,2,9.0,0,0
326.96,19,8,1890,1,0,1,3.49,1,0
118.4,17,4,1558,0,0,1,28.09,0,0
270.32,18,2,391,1,0,0,2.2,1,0
17.42,2,8,1645,1,0,1,1.58,1,0
17.02,8,9,383,0,0,1,28.61,1,0
57.46,3,2,694,0,0,0,29.63,0,0
110.25,16,2,515,0,1,3,5.55,1,1
401.96,16,6,2294,0,0,1,78.77,1,0
135.11,22,3,2382,1,0,0,38.76,1,0
52.32,22,8,1484,0,0,1,28.99,1,0
23.89,1,4,763,0,0,0,35.1,1,0
228.15,8,4,1964,0,1,3,13.27,1,0
25.41,8,8,1961,0,0,1,15.2,1,0
339.84,4,5,1455,0,0,1,51.05,1,1
50.18,14,2,1859,0,0,0,0.64,1,0
327.2,14,6,1249,0,0,0,40.54,1,0
131.49,2,3,741,0,0,1,14.84,1,0
58.15,18,10,30,0,0,2,15.59,1,0
39.67,2,6,314,0,0,0,9.85,0,0
47.42,5,5,613,0,1,1,23.35,0,0
102.34,3,6,1019,0,0,1,28.15,1,0
72.04,23,3,454,0,0,2,4.38,0,0
36.83,12,10,2323,0,1,0,20.85,0,0
56.51,12,2,1201,0,1,2,15.63,1,0
72.14,10,2,1091,0,0,0,38.07,1,0
7.93,4,4,1718,1,0,0,19.7,1,0
105.44,0,6,766,0,0,1,14.03,1,0
25.04,8,4,333,0,0,0,18.82,0,0
21.05,16,2,1299,0,0,0,16.86,1,0
12.34,21,7,1095,0,0,1,68.4,0,0
11.09,0,5,2146,0,0,1,9.35,1,0
17.19,2,9,2473,0,0,0,0.95,0,0
32.82,14,5,1617,0,0,3,27.12,1,0
470.25,20,8,1109,0,0,0,23.15,1,0
39.41,22,9,2462,0,0,1,60.19,1,0
79.66,9,7,2422,0,0,1,3.12,0,0
99.53,7,3,394,0,0,2,18.49,0,0
76.03,11,5,18,0,0,1,4.09,1,0
61.72,21,5,2366,0,0,1,15.21,1,0
20.18,14,4,2227,0,0,3,40.16,1,0
284.56,8,4,156,0,0,1,48.69,0,0
406.34,23,4,1936,0,0,0,44.87,1,0
12.4,9,5,89,0,0,1,19.82,1,0
23.95,19,11,813,0,0,1,25.13,0,0
50.41,8,4,1769,0,0,2,20.05,1,0
25.42,14,4,987,0,1,1,20.59,1,0
110.61,22,4,816,0,0,1,54.1,0,0
32.19,20,4,1588,0,1,0,5.87,0,0
581.18,20,5,1966,0,1,0,14.44,1,0
219.32,0,2,1595,0,1,3,23.54,0,1
82.48,1,6,304,0,0,1,36.24,1,0
186.23,18,12,1163,0,0,1,35.88,1,0
201.52,13,6,1926,1,1,1,3.12,1,1
37.94,7,6,1797,0,0,1,6.27,0,0
29.48,5,7,1198,1,0,3,60.62,0,1
